Geneid,<2C,G1,S,G2M,>4C,desc,class,selected
Tb11.v5.0628,0.010752903906443291,0.9741116927518609,0.5524376403068527,1.0,0.15228709016161865,tubulin binding cofactor c  putative,G2M,no
Tb927.11.18600,2.4729496966693746e-05,1.0,0.7303892265263897,0.45260317188572297,0.08198203271832477,variant surface glycoprotein (VSG)  putative,G1,no
Tb927.11.18610,0.012442936509690975,0.5680590249710408,1.0,0.395751342998073,0.05077763902867383,retrotransposon hot spot protein (RHS  pseudogene)  putative,S,no
Tb11.v5.0617,0.02804590069627171,1.0,0.9698625189331246,0.7575446407727751,0.13401050585303298,hypothetical protein  conserved,G1,no
Tb11.v5.0114,0.03423426353144864,0.9277435989203686,0.9775511131252802,1.0,0.13973921305171672,variant surface glycoprotein (VSG)  pseudogene,G2M,no
Tb11.v5.0115,0.021912474164516225,0.8330271604216996,0.6944483009467181,1.0,0.1810015051496537,variant surface protein (VSG)  putative,G2M,no
Tb11.v5.0116,0.004751578753538255,1.0,0.2146327918049344,0.8882940339961876,0.015437118340885273,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative,G1,no
Tb11.v5.0117,0.017169672533788843,1.0,0.6065420902441682,0.9259118068022926,0.07086940564917152,variant surface protein (VSG)  putative,G1,no
Tb11.v5.0118,0.027883056209284756,0.656841415635942,1.0,0.4627029143826785,0.03825812004158117,variant surface protein (VSG)  putative,S,no
Tb11.v5.0618,0.009386436607937209,1.0,0.919068261387999,0.5149801657997619,0.038736443759560986,hypothetical protein  conserved,G1,no
Tb11.v5.0119,0.03780967705986439,0.8646654901662508,0.40912286600220493,1.0,0.041184717717858386,variant surface glycoprotein (VSG)  pseudogene,G2M,no
Tb11.v5.0627,0.006191042006615206,0.877368755138128,1.0,0.7947588118720263,0.06211008972266458,lipase domain protein  putative,S,no
Tb11.v5.0120,0.0,0.42877393110133816,0.4227423511705574,1.0,0.10443864236784649,variant surface protein (VSG)  putative,G2M,no
Tb11.v5.0616,0.01680845441461383,0.468422835209605,0.735611285277551,1.0,0.4611304678336318,paraflagellar rod protein  putative,G2M,no
Tb11.v5.0121,0.0,1.0,0.5583857774676,0.41786424971857994,0.0023465321620550084,variant surface protein (VSG)  putative,G1,no
Tb11.v5.0615,0.01738484037056635,0.973177804916149,1.0,0.7205813904159689,0.1562159888360781,hypothetical protein  conserved,S,no
Tb11.v5.0122,0.0001336565871717468,0.4723767872965792,0.5466886910629403,1.0,0.11394387589710214,variant surface protein (VSG)  putative,G2M,no
Tb11.v5.0123,0.0,1.0,0.08242768503735709,0.33171723895542315,0.0,variant surface protein (VSG)  putative,G1,no
Tb11.v5.0113,0.0004958319693099429,1.0,0.6065560716287459,0.8350135631364848,0.031187803682448244,variant surface protein (VSG)  putative,G1,no
Tb11.v5.0112,0.0001375792946945081,0.7999263150890371,0.7146485767600828,1.0,0.20853183019121832,variant surface protein (VSG)  putative,G2M,no
Tb11.v5.0111,0.0,0.23434571996087145,0.6185594919974523,1.0,1.9748623722098595e-05,variant surface protein (VSG)  putative,G2M,no
Tb11.v5.0619,0.0155072876066977,0.9730682955990997,0.9324451092013535,1.0,0.15645494106826502,COG4 transport protein  putative,G2M,no
Tb11.1451,0.026004931715915832,0.663870322459601,0.5954726887266905,1.0,0.19017592883731854,variant surface glycoprotein (VSG)  putative,G2M,no
Tb11.1441,0.0,0.32392560926330594,0.7425700921559333,1.0,0.03050816656673555,variant surface glycoprotein (VSG  pseudogene)  fragment,G2M,no
Tb11.1431,0.018937499087963328,1.0,0.8530590273932022,0.9339052518029577,0.10754522836426604,variant surface glycoprotein (VSG  pseudogene)  putative,G1,no
Tb11.v5.0620,0.011579134694739633,0.5737963831415259,0.8481235227882148,1.0,0.21221528585272437,COG4 transport protein  putative,G2M,no
Tb927.11.18640,0.04036725322191228,0.7346573766087986,1.0,0.7140237106659806,0.02577605964110599,variant surface glycoprotein (VSG)  putative,S,no
Tb927.11.18630,0.007077740629946614,0.641226501473632,1.0,0.4370977030995614,0.04529602420471479,ingi-related retroposon  putative (pseudogene),S,no
Tb11.v5.0621,0.012831526631253368,1.0,0.82828652175282,0.9863466980474603,0.22337171489195853,hypothetical protein  conserved,G1,no
Tb11.v5.0622,0.0019681528805761085,0.8759741840045296,0.671608903513482,1.0,0.08158049197451843,variant surface glycoprotein (VSG  atypical)  putative,G2M,no
Tb11.v5.0623,0.0,0.3357839925892254,0.803817260327661,1.0,0.35945875649521236,hypothetical protein  conserved,G2M,no
Tb11.v5.0624,0.005046328348933765,1.0,0.7565378268448356,0.9493159593875699,0.06639826586808932,retrotransposon hot spot protein (PHS)  putative,G1,no
Tb927.11.18620,0.007647962034537022,1.0,0.7391242249119123,0.523071510753679,0.05424306955010266,variant surface glycoprotein (VSG)  putative,G1,no
Tb11.v5.0625,0.0036717313816087014,0.631885155334675,0.7275111308355382,1.0,0.06723849729171741,C-terminal motor kinesin  putative,G2M,no
Tb11.v5.0626,0.009532748104445104,1.0,0.7216668446898181,0.9020792764854297,0.18730051575702877,protein kinase  putative,G1,no
Tb11.v5.0169,0.1245880870486907,0.7300077209613633,0.6686742658899186,1.0,0.06780360635026586,hypothetical protein  conserved,G2M,no
Tb11.v5.0588,2.4498306753513685e-05,0.48618708588582793,1.0,0.6359792158333882,0.052290221604159685,AARP2CN (NUC121) domain containing protein  putative,S,no
Tb11.v5.0258,4.0712198679647176e-07,0.002314776279758805,0.005306414763840589,0.013074800950910145,1.0,Sperm tail/Sperm tail C-terminal domain containing protein  putative,>4C,no
Tb11.v4.0039b,0.010081696948426524,1.0,0.8594869579036492,0.8167137525871451,0.10729928075759083,variant surface glycoprotein (VSG  pseudogene)  putative,G1,no
Tb11.v5.0235,0.001937903477056222,0.8258650206582975,1.0,0.8056405797911756,0.17858342682606032,hypothetical protein  conserved,S,no
Tb11.v5.0561,0.0015766394701844668,0.8663689302505181,1.0,0.6578443739880658,0.04332561682913885,fatty acyl CoA synthetase  putative,S,no
Tb11.v5.0560,0.015546659076122404,0.8183514165694842,0.8104731108274853,1.0,0.11888227483935879,leucine-rich repeat protein (LRRP)  putative,G2M,no
Tb11.v5.0236,0.00604783442260288,1.0,0.7708945411794216,0.39860450387797214,0.0708774091759388,transcription factor Tfb2  putative,G1,no
Tb11.v5.0559,0.05919298997181198,0.9526419675227841,0.8927432140875313,1.0,0.061842207522391016,oligosaccharyl transferase subunit  putative,G2M,no
Tb11.v5.0558,0.012234651279037504,0.8853899445805683,1.0,0.9742586900338458,0.12893090461276013,oligosaccharyl transferase subunit  putative,S,no
Tb11.v5.0237,0.010902017948894635,1.0,0.9655296221112057,0.9739012388340993,0.125608562383265,hypothetical protein  conserved,G1,no
Tb11.v5.0233,0.005772251147155523,0.10175119293302803,0.07225488385655286,0.20031161258594898,1.0,cyclic nucleotide-binding domain containing protein  putative,>4C,no
Tb11.v5.0556,0.01265955774910531,1.0,0.9494298993521249,0.9603213100623365,0.12595989829091556,protein kinase  putative,G1,no
Tb11.v5.0238,0.0034339824196974863,1.0,0.4107159213613554,0.6633030689262897,0.019348640196333443,Kinesin associated protein  putative,G1,no
Tb11.v5.0555,0.018870572129115564,1.0,0.8926565686407149,0.7041505764869347,0.12191854487172987,hypothetical protein  conserved,G1,no
Tb11.v5.0239,0.007387419560310092,0.34593313513921564,0.14385269953934793,1.0,0.08264510846327097,TPR-repeat-containing chaperone protein DNAJ  putative,G2M,no
Tb11.v5.0553,0.0032377342674177315,0.6733118966699436,0.8034458406095277,1.0,0.16434050303843192,ubiquitin hydrolase  putative,G2M,no
Tb11.v5.0240,0.016541943938035313,0.6496046024632623,0.9098224603811004,1.0,0.071483820050126,hypothetical protein  conserved,G2M,no
Tb11.v5.0234,0.24246967395914057,0.800592579598999,0.8634051256319915,1.0,0.09727158570894326,ADP-ribosylation factor-like protein  putative,G2M,no
Tb11.v5.0232,1.327388204967864e-05,0.8095430530715322,0.7298110527149364,1.0,0.8179906622815721,hypothetical protein  conserved,G2M,no
Tb11.v5.0223,0.017248223380531374,0.8675639595659587,1.0,0.7765340284604296,0.059923425850958445,BNR repeat-like domain/Concanavalin A-like lectin/glucanases superfamily  putative,S,no
Tb11.v5.0566,0.031107378996032466,1.0,0.6437163935931027,0.9139682026069627,0.08598914204087983,hypothetical protein  conserved,G1,no
Tb11.v5.0569,0.03157668762592284,1.0,0.7872751545264963,0.6177277386192845,0.10185834719470549,amino acid transporter  putative,G1,no
Tb11.v5.0225,0.007832922761877088,0.6638807461733822,1.0,0.987319141453363,0.09169412587548173,invariant surface glycoprotein  putative,S,no
Tb11.v5.0568,0.013338434789300796,0.7384188218127054,1.0,0.5249381738546453,0.07345849364875906,hypothetical protein  conserved,S,no
Tb11.v5.0567,0.007508763284525542,0.8427232397396632,1.0,0.745204036047379,0.07768350634102592,retrotransposon hot spot (RHS) protein  putative,S,no
Tb11.v5.0226,0.013404792203479258,0.8426086237356781,0.8728892519418593,1.0,0.1247990226021952,invariant surface glycoprotein  putative,G2M,no
Tb11.v5.0227,0.0031060967957578602,0.6735508532456398,1.0,0.8344573224347688,0.07880352789069903,75 kDa invariant surface glycoprotein  putative,S,no
Tb11.v5.0228,0.02473664872899713,1.0,0.9173219000405075,0.7594760286337818,0.0890307654948178,75 kDa invariant surface glycoprotein  putative,G1,no
Tb11.v5.0562,0.030698070411406906,1.0,0.9089202858930772,0.7100640347546462,0.1549421578120262,Molybdopterin guanine dinucleotide synthesis protein B  putative,G1,no
Tb11.v5.0565,0.012182918526725291,0.42030590400467627,1.0,0.7185308721652363,0.05780226332024871,mitochondrial intermediate peptidase  putative,S,no
Tb11.v5.0229,0.19349788030332718,1.0,0.8800751570607209,0.8611071869515237,0.07097110849685616,75 kDa invariant surface glycoprotein  putative,G1,no
Tb11.v5.0230,0.0014428356352016894,0.7438851092139407,1.0,0.9482135245311146,0.009403263653243479,75 kDa invariant surface glycoprotein  putative,S,no
Tb11.v5.0564,2.8208819643088635e-05,0.7823162004686888,1.0,0.6421043283690767,0.08374258887304063,protein kinase  putative,S,no
Tb11.v5.0563,0.0023001863228694973,0.846781840957879,1.0,0.47038672542003634,0.05530047496581148,periodic tryptophan protein 2  putative,S,no
Tb11.v5.0231,0.00645661064531203,0.5890648504297513,1.0,0.8896670389681588,0.0809264242655809,75 kDa invariant surface glycoprotein  putative,S,no
Tb11.v5.0241,0.0,0.035665684160399565,0.04992571566953814,0.13357592949418484,1.0,dynein heavy chain  putative,>4C,no
Tb11.v5.0242,1.4846450785786696e-07,0.10438033571118342,0.21558137941641328,0.37590368078701913,1.0,dynein heavy chain  putative,>4C,no
Tb11.v5.1060,0.0,1.0,0.6050521350140545,0.5792087155364031,0.0010162262801987848,40S ribosomal protein S18  putative,G1,no
Tb11.v5.0536,0.033264341740942546,0.8381726424046918,1.0,0.7112346694640432,0.07614955666930483,hypothetical protein  conserved,S,no
Tb11.v5.0250,0.0,0.021569084192768945,0.0322505603892853,0.009824771240682281,1.0,C2 domain containing protein  putative,>4C,no
Tb11.v5.0538,0.27838088086707047,0.3215875038197585,1.0,0.5426034284212319,0.7826310861071001,69 kDa paraflagellar rod protein  putative,S,no
Tb11.v5.0537,0.0014983056357376343,0.8935878801449783,0.8516484031645839,1.0,0.17638940074122117,polyubiquitin  putative,G2M,no
Tb11.v5.0251,0.00040491299076868774,0.83297228646531,0.6010696616203974,1.0,0.05868147658229785,phosphatase  putative,G2M,no
Tb11.v5.0252,0.04697731117719731,0.9240722664691443,1.0,0.7825210568108485,0.05134207006455689,RNA binding protein  putative,S,no
Tb11.v5.0253,0.016527185527019136,0.7925900188882248,0.8698403396642748,1.0,0.2444713804530627,major facilitator superfamily  putative,G2M,no
Tb11.v5.0254,0.0235400777213698,0.8907765259510867,1.0,0.9033117407537831,0.13525612954387467,pantothenate kinase subunit  putative,S,no
Tb11.v5.0243,0.0,1.0,0.35487909656971534,0.21985020265458785,0.21602465433349932,40S ribosomal protein S18  putative,G1,no
Tb11.v5.0535,0.011528761950086562,0.6193356181343913,0.646578799284093,1.0,0.08592784505445311,minichromosome maintenance (MCM) complex subunit  putative,G2M,no
Tb11.v5.0255,0.014453265096245033,0.09736254299718135,0.08700441142911629,0.09968135511660146,1.0,DNA-directed RNA polymerase II  subunit 9  putative,>4C,no
Tb11.v5.0256,0.03257461437750712,0.31533674803714956,0.758992931343074,1.0,0.26713373188044864,proteasome beta 3 subunit  putative,G2M,no
Tb11.v5.0257,0.013291414273581175,0.6089138267780801,1.0,0.6964345401981187,0.2740274717217306,hypothetical protein  conserved,S,no
Tb11.v5.0534,4.2233331901240324e-05,1.0,0.778027821569784,0.30241089485377165,0.01197057669580258,protein kinase  putative,G1,no
Tb11.v5.0533,0.010194909286144744,1.0,0.9137120078270612,0.9801174959635822,0.07621075066752245,retrotransposon hot spot (RHS) protein  putative,G1,no
Tb11.v5.0249,2.859777874418775e-05,0.7513133716877906,1.0,0.6136918744996869,0.007610304450458424,protein kinase  putative,S,no
Tb11.v5.0539,0.038679319945479844,0.7423534062719669,1.0,0.7672506507078185,0.01167910160448524,Bardet-Biedl syndrome 4 protein  putative,S,no
Tb11.v5.0540,0.008706600469142626,0.9028664496097711,0.8299439965186655,1.0,0.12188704468706951,amino acid transporter 8  putative,G2M,no
Tb11.v5.0541,0.005056858038025264,0.8409172677128172,1.0,0.6375910430634459,0.0627082505786183,amino acid transporter  putative,S,no
Tb11.v5.0248,0.0174667439142599,0.5576482106523695,1.0,0.7257000426657202,0.13322929546348197,pre-mRNA splicing factor ATP-dependent RNA helicase  putative,S,no
Tb11.v5.0247,0.007812220749225303,1.0,0.4076805877390093,0.5096773917425899,0.04237027490363668,HIRA-interacting protein 5  putative,G1,no
Tb11.v5.0246,0.007848876712801722,0.7680904891176877,1.0,0.8913438687672001,0.17946490434169654,eukaryotic translation initiation factor 6  putative,S,no
Tb11.v5.0245,0.0019400933338865058,0.6920119556473548,0.8433895679938307,1.0,0.12276164627834064,protein kinase  putative,G2M,no
Tb11.v5.0542,0.005377743574296566,0.7743270229515139,0.5824990194954339,1.0,0.09623355606887708,hypothetical protein  conserved,G2M,no
Tb11.v5.0543,0.0011669589214868812,0.6569538097908705,0.44379382858837274,1.0,0.16560385556181784,Heat shock protein 83  putative,G2M,no
Tb11.v5.0244,1.4170776946296238e-05,0.8510892151846552,0.7357965217759955,1.0,0.1732219114164958,RNA-editing complex protein  putative,G2M,no
Tb11.v5.0544,0.019051938354232526,1.0,0.9315722722995339,0.7949153128843434,0.09144190962002469,methionyl-tRNA formyltransferase  putative,G1,no
Tb11.v5.0546,0.016923075896837295,0.7267691627325984,1.0,0.6561567948288133,0.1099072771594592,receptor-type adenylate cyclase GRESAG 4  putative,S,no
Tb11.v5.0547,0.015514004582247545,1.0,0.8627883976918014,0.8044144829256565,0.09533962574447839,DNA mismatch repair protein  putative,G1,no
Tb11.v5.0550,0.014546639676742178,0.9304795520676755,1.0,0.8069376848143498,0.10875817203938341,hypothetical protein  conserved,S,no
Tb11.v5.0551,0.003940826853546529,0.7934794625905521,0.9908893586468566,1.0,0.08867668903151657,leucine-rich repeat protein (LRRP)  putative,G2M,no
Tb11.v5.0552,0.01234795385224386,0.9641678715167554,0.982925364425795,1.0,0.048479169956209975,75 kDa invariant surface glycoprotein  putative,G2M,no
Tb11.v5.0224,0.009096779516314959,1.0,0.9379031850606602,0.8247736372672577,0.25321813123939974,invariant surface glycoprotein  putative,G1,no
Tb11.v5.0222,2.268342957339425e-06,1.0,0.9860822314900268,0.39486064451944936,0.4403985365579818,NADH dehydrogenase [ubiquinone] flavoprotein 1  mitochondrial  putative,G1,no
Tb11.v5.0171,0.0225589950801124,1.0,0.7624032328789588,0.7360196327051653,0.05026468076669165,5'-3' exonuclease XRNA  putative,G1,no
Tb11.v5.0577,0.004475254222680792,0.6784939067428138,1.0,0.782212765959686,0.05077959171258902,casein kinase I  putative,S,no
Tb11.v5.0183,0.008428158766306485,1.0,0.9956000772682063,0.6835034291114098,0.025627311061331842,hypothetical protein  conserved,G1,no
Tb11.v5.0184,0.007413084832039487,0.11841060343139295,0.1893676116472109,0.7414758750473346,1.0,hypothetical protein  conserved,>4C,no
Tb11.v5.0580,0.016341107749078654,1.0,0.6869681084610687,0.741495282430405,0.08689786725491433,delta-6 fatty acid desaturase  putative,G1,no
Tb11.v5.0185,0.0,0.008262344121336893,1.3846585630713078e-05,0.005309681672640767,1.0,hypothetical protein  conserved,>4C,no
Tb11.v5.0579,0.010188049877070468,0.5249406508828134,1.0,0.6973205914843588,0.2570164886538688,hypothetical protein  conserved,S,no
Tb11.v5.0578,0.007962259670071735,0.6595128501052026,1.0,0.6431719315218101,0.05835732508577792,Plasma-membrane choline transporter  putative,S,no
Tb11.v5.0186,0.045076087468991964,0.7577488854013749,1.0,0.8729341173720175,0.23027086678823247,CLN3 protein  putative,S,no
Tb11.v5.0181,0.0,1.0,0.8744155248791899,0.3209262565923857,0.0008465145826290854,60S ribosomal protein L19  putative,G1,no
Tb11.v5.0187,0.11518741544352697,1.0,0.2387903122368948,0.5363732058251844,0.8620577876066654,hypothetical protein  conserved,G1,no
Tb11.v5.0188,0.005438537933673767,0.9753348292911431,1.0,0.7037921868865491,0.0314877165140044,ATP-NAD kinase  putative,S,no
Tb11.v5.0189,0.030892364909038066,0.6716049718991673,1.0,0.8220383333025431,0.16091138635375127,condensin complex subunit 2  putative,S,no
Tb11.v5.0190,0.012980630404505181,1.0,0.8780952676839856,0.9493082756124814,0.058518754427611716,protein kinase  putative,G1,no
Tb11.v5.0191,0.0,0.6492026135043545,0.5286078819157766,1.0,5.689939360654146e-05,ELMO/CED-12 family  putative,G2M,no
Tb11.v5.0192,0.027234078781684733,0.9277422399082058,0.8932367734900951,1.0,0.21575082134752893,B-box zinc finger  putative,G2M,no
Tb11.v5.0182,0.0,1.0,0.8216962474389959,0.7913857359009409,0.7069112498205934,60S ribosomal protein L19  putative,G1,no
Tb11.v5.0581,0.01405746243838636,0.9311154141047562,0.9875591960930481,1.0,0.11381472589170488,Sec8 exocyst complex component specific domain/Invariant surface glycoprotein  putative,G2M,no
Tb11.v5.0221,0.003207873678309019,0.6613718943325235,0.8896907628269701,1.0,0.14432610943180607,transporter  putative,G2M,no
Tb11.v5.0175,0.0,0.6323499322680705,1.0,0.37400867986341335,0.03893453973200978,oligopeptidase B protein  putative,S,no
